,Date,Open,High,Low,Close,Volume,mm,MM Signal,Actual Returns,MM Returns
31,2018-03-04 00:00:00+00:00,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,53.8330078125,1.0,0.01102744693506641,0.01102744693506641
32,2018-03-05 00:00:00+00:00,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,-10.5050048828125,-1.0,-0.014992832218705066,-0.014992832218705066
33,2018-03-06 00:00:00+00:00,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,-23.56402587890625,-1.0,-0.04302883891829412,0.04302883891829412
34,2018-03-07 00:00:00+00:00,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,-91.97900390625,-1.0,-0.07848695454027577,0.07848695454027577
35,2018-03-08 00:00:00+00:00,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,-164.718994140625,-1.0,-0.06407146591767099,0.06407146591767099
36,2018-03-09 00:00:00+00:00,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,-149.3489990234375,-1.0,0.03451624340431536,-0.03451624340431536
37,2018-03-10 00:00:00+00:00,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,-168.3089599609375,-1.0,-0.057655477552551515,0.057655477552551515
38,2018-03-11 00:00:00+00:00,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,-148.86102294921875,-1.0,0.05306377124732298,-0.05306377124732298
39,2018-03-12 00:00:00+00:00,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,-157.02203369140625,-1.0,-0.03249927897511695,0.03249927897511695
40,2018-03-13 00:00:00+00:00,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,-166.39794921875,-1.0,-0.012865916723930004,0.012865916723930004
41,2018-03-14 00:00:00+00:00,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000,-252.386962890625,-1.0,-0.11078896427179907,0.11078896427179907
42,2018-03-15 00:00:00+00:00,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,-242.3800048828125,-1.0,-0.004862515380726684,0.004862515380726684
43,2018-03-16 00:00:00+00:00,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,-215.28497314453125,-1.0,-0.015766296694008974,0.015766296694008974
44,2018-03-17 00:00:00+00:00,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,-200.052001953125,-1.0,-0.08125275926545106,0.08125275926545106
45,2018-03-18 00:00:00+00:00,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,-165.9520263671875,-1.0,-0.025570815783310774,0.025570815783310774
46,2018-03-19 00:00:00+00:00,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016,-172.19000244140625,-1.0,0.033569541026134075,-0.033569541026134075
47,2018-03-20 00:00:00+00:00,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,-129.71502685546875,-1.0,0.0008064552378423961,-0.0008064552378423961
48,2018-03-21 00:00:00+00:00,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,-161.60699462890625,-1.0,0.008178771365865423,-0.008178771365865423
49,2018-03-22 00:00:00+00:00,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,-160.12896728515625,-1.0,-0.03921793394779349,0.03921793394779349
50,2018-03-23 00:00:00+00:00,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,-151.2080078125,-1.0,-0.00015380304027901026,0.00015380304027901026
51,2018-03-24 00:00:00+00:00,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,-87.85198974609375,-1.0,-0.024424625935317246,0.024424625935317246
52,2018-03-25 00:00:00+00:00,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,-87.01702880859375,-1.0,-0.004087916108852063,0.004087916108852063
53,2018-03-26 00:00:00+00:00,524.2869873046875,526.3790283203125,470.4400024414063,489.9509887695313,1638880000,-111.7150268554687,-1.0,-0.0654908463619791,0.0654908463619791
54,2018-03-27 00:00:00+00:00,489.5899963378906,491.4590148925781,449.9710083007813,450.1159973144531,1617939968,-102.66299438476562,-1.0,-0.08130403319548396,0.08130403319548396
55,2018-03-28 00:00:00+00:00,450.2909851074219,466.21099853515625,444.8609924316406,446.2789916992188,1514179968,-92.36499023437494,-1.0,-0.008524481773869885,0.008524481773869885
56,2018-03-29 00:00:00+00:00,448.0750122070313,450.81298828125,385.81298828125,385.9679870605469,1970230016,-170.75802612304688,-1.0,-0.1351419308559344,0.1351419308559344
57,2018-03-30 00:00:00+00:00,385.9049987792969,409.9289855957031,368.6329956054688,394.6449890136719,1878130048,-162.52999877929688,-1.0,0.022481144146713428,-0.022481144146713428
58,2018-03-31 00:00:00+00:00,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,-165.27499389648438,-1.0,0.004591498103849512,-0.004591498103849512
59,2018-04-01 00:00:00+00:00,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,1256930048,-160.0950317382812,-1.0,-0.04250147196893117,0.04250147196893117
60,2018-04-02 00:00:00+00:00,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,1102259968,-153.1940307617187,-1.0,0.017960662634068703,-0.017960662634068703
61,2018-04-03 00:00:00+00:00,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,-109.5460205078125,-1.0,0.07884587834793044,-0.07884587834793044
62,2018-04-04 00:00:00+00:00,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,1287730048,-143.74398803710938,-1.0,-0.08719265047673075,0.08719265047673075
63,2018-04-05 00:00:00+00:00,379.9469909667969,387.7160034179688,369.8160095214844,383.2319946289063,1210680064,-106.718994140625,-1.0,0.007066206359080729,-0.007066206359080729
64,2018-04-06 00:00:00+00:00,382.7309875488281,385.1950073242188,366.9110107421875,370.2850036621094,967105984,-79.83099365234375,-1.0,-0.03378369016223148,0.03378369016223148
65,2018-04-07 00:00:00+00:00,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,-60.96499633789068,-1.0,0.040587632635895154,-0.040587632635895154
66,2018-04-08 00:00:00+00:00,385.7430114746094,402.5899963378906,385.60198974609375,400.5079956054688,948488000,14.540008544921932,1.0,0.039432775417079124,-0.039432775417079124
67,2018-04-09 00:00:00+00:00,400.8569946289063,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,3.881011962890625,1.0,-0.004948701775379094,-0.004948701775379094
68,2018-04-10 00:00:00+00:00,399.4110107421875,415.8880004882813,393.8789978027344,414.2430114746094,1196000000,17.7860107421875,1.0,0.03943785464319349,0.03943785464319349
69,2018-04-11 00:00:00+00:00,415.0239868164063,430.5400085449219,412.4710083007813,430.5400085449219,1439040000,50.93301391601557,1.0,0.03934163430373627,0.03934163430373627
70,2018-04-12 00:00:00+00:00,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,106.51602172851557,1.0,0.1449365906491631,0.1449365906491631
71,2018-04-13 00:00:00+00:00,493.1600036621094,526.469970703125,482.6589965820313,492.7349853515625,2419249920,75.84197998046875,1.0,-0.0004179489349483978,-0.0004179489349483978
72,2018-04-14 00:00:00+00:00,492.5799865722656,512.0239868164062,488.2789916992188,501.4779968261719,1519079936,120.93499755859375,1.0,0.01774384148584729,0.01774384148584729
73,2018-04-15 00:00:00+00:00,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984,148.4700317382812,1.0,0.060269901635369605,0.060269901635369605
74,2018-04-16 00:00:00+00:00,532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968,140.86199951171875,1.0,-0.038658914531133126,-0.038658914531133126
75,2018-04-17 00:00:00+00:00,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936,117.58001708984375,1.0,-0.016146021929917542,-0.016146021929917542
76,2018-04-18 00:00:00+00:00,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032,124.28100585937494,1.0,0.04353797911999946,0.04353797911999946
77,2018-04-19 00:00:00+00:00,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888,169.36297607421875,1.0,0.08212819907740543,0.08212819907740543
78,2018-04-20 00:00:00+00:00,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952,201.47500610351562,1.0,0.08422251964765093,0.08422251964765093
79,2018-04-21 00:00:00+00:00,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032,174.85501098632812,1.0,-0.01676578848135657,-0.01676578848135657
80,2018-04-22 00:00:00+00:00,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952,128.91897583007812,1.0,0.027197061900279706,0.027197061900279706
81,2018-04-23 00:00:00+00:00,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080,149.81298828125,1.0,0.03326792006009871,0.03326792006009871
82,2018-04-24 00:00:00+00:00,643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096,206.68002319335938,1.0,0.10210917951507215,0.10210917951507215
83,2018-04-25 00:00:00+00:00,707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032,83.7139892578125,1.0,-0.13096230187716207,-0.13096230187716207
84,2018-04-26 00:00:00+00:00,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984,151.66201782226562,1.0,0.07700970427778464,0.07700970427778464
85,2018-04-27 00:00:00+00:00,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920,144.13796997070312,1.0,-0.023803294877472347,-0.023803294877472347
86,2018-04-28 00:00:00+00:00,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968,158.88897705078125,1.0,0.056637070638428266,0.056637070638428266
87,2018-04-29 00:00:00+00:00,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872,120.99200439453125,1.0,0.007610312300805777,0.007610312300805777
88,2018-04-30 00:00:00+00:00,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032,54.20599365234375,1.0,-0.027518498442315686,-0.027518498442315686
89,2018-05-01 00:00:00+00:00,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128,68.21795654296875,1.0,0.0055065422076368,0.0055065422076368
90,2018-05-02 00:00:00+00:00,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,2822269952,65.28900146484375,1.0,0.020094640725412782,0.020094640725412782
91,2018-05-03 00:00:00+00:00,686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,4210939904,136.99505615234375,1.0,0.13445998574023377,0.13445998574023377
92,2018-05-04 00:00:00+00:00,776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,3533410048,77.46600341796875,1.0,0.007800715829656912,0.007800715829656912
93,2018-05-05 00:00:00+00:00,784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,3035040000,200.7039794921875,1.0,0.03881751419241519,0.03881751419241519
94,2018-05-06 00:00:00+00:00,816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,3105570048,129.501953125,1.0,-0.02917343177295273,-0.02917343177295273
95,2018-05-07 00:00:00+00:00,793.3389892578125,795.7579956054688,710.177978515625,753.7249755859375,4316120064,106.6929931640625,1.0,-0.04870057312781695,-0.04870057312781695
96,2018-05-08 00:00:00+00:00,755.0089721679688,774.2490234375,728.1290283203125,752.8569946289062,2920489984,69.17901611328125,1.0,-0.001151588424354033,-0.001151588424354033
97,2018-05-09 00:00:00+00:00,752.9019775390625,759.5289916992188,718.4719848632812,752.2750244140625,2877870080,63.39404296875,1.0,-0.0007730156178340497,-0.0007730156178340497
98,2018-05-10 00:00:00+00:00,752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,2748950016,57.35296630859375,1.0,-0.033229930628722704,-0.033229930628722704
99,2018-05-11 00:00:00+00:00,727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,3290080000,5.9730224609375,1.0,-0.06557471290412842,-0.06557471290412842
100,2018-05-12 00:00:00+00:00,679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,2668480000,-1.10101318359375,-1.0,0.009508693692314107,0.009508693692314107
101,2018-05-13 00:00:00+00:00,687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,2362500096,-46.04705810546875,-1.0,0.06916134129166629,-0.06916134129166629
102,2018-05-14 00:00:00+00:00,732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,3005110016,-55.07501220703125,-1.0,-0.004017691388911504,0.004017691388911504
103,2018-05-15 00:00:00+00:00,731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,2523069952,-107.2490234375,-1.0,-0.029673627939443503,0.029673627939443503
104,2018-05-16 00:00:00+00:00,708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,2476130048,-85.260986328125,-1.0,-0.002568850974957959,0.002568850974957959
105,2018-05-17 00:00:00+00:00,708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904,-81.0679931640625,-1.0,-0.04864296155134695,0.04864296155134695
106,2018-05-18 00:00:00+00:00,672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,2305740032,-58.489990234375,-1.0,0.032275026558841624,-0.032275026558841624
107,2018-05-19 00:00:00+00:00,695.072021484375,715.5780029296875,686.791015625,696.530029296875,2021549952,-55.7449951171875,-1.0,0.0031151032359750808,-0.0031151032359750808
108,2018-05-20 00:00:00+00:00,697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,2156910080,-11.907958984375,-1.0,0.027046916091801432,-0.027046916091801432
109,2018-05-21 00:00:00+00:00,717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,2005170048,19.635986328125,1.0,-0.022571614471128876,0.022571614471128876
110,2018-05-22 00:00:00+00:00,700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,2230469888,-38.30694580078125,-1.0,-0.07362605602470584,-0.07362605602470584
111,2018-05-23 00:00:00+00:00,646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,2995429888,-149.91094970703125,-1.0,-0.09904576536413501,0.09904576536413501
112,2018-05-24 00:00:00+00:00,584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,2791099904,-128.79400634765625,-1.0,0.03113510838358624,-0.03113510838358624
113,2018-05-25 00:00:00+00:00,602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,2110919936,-122.136962890625,-1.0,-0.02496197949641521,0.02496197949641521
114,2018-05-26 00:00:00+00:00,587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,1694300032,-119.76995849609375,-1.0,0.0009306099520962618,-0.0009306099520962618
115,2018-05-27 00:00:00+00:00,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016,-99.98895263671875,-1.0,-0.024880804357017006,0.024880804357017006
116,2018-05-28 00:00:00+00:00,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096,-178.33099365234375,-1.0,-0.09889153243671556,0.09889153243671556
117,2018-05-29 00:00:00+00:00,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096,-131.14202880859375,-1.0,0.0956367166607488,-0.0956367166607488
118,2018-05-30 00:00:00+00:00,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048,-155.77899169921875,-1.0,-0.010254857952070484,0.010254857952070484
119,2018-05-31 00:00:00+00:00,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000,-121.57696533203125,-1.0,0.032264679156700726,-0.032264679156700726
120,2018-06-01 00:00:00+00:00,578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,1945890048,-67.697998046875,-1.0,0.004151356235793768,-0.004151356235793768
121,2018-06-02 00:00:00+00:00,580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,1880390016,8.22296142578125,1.0,0.02028289800782357,-0.02028289800782357
122,2018-06-03 00:00:00+00:00,591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,1832550016,16.573974609375,1.0,0.04481351525786126,0.04481351525786126
123,2018-06-04 00:00:00+00:00,619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,1903430016,6.2509765625,1.0,-0.040987880208104066,-0.040987880208104066
124,2018-06-05 00:00:00+00:00,593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,1844269952,22.02294921875,1.0,0.027518391809512766,0.027518391809512766
125,2018-06-06 00:00:00+00:00,610.2620239257812,611.6430053710938,596.39599609375,607.1240234375,1756530048,34.45599365234375,1.0,-0.0035761438150743174,-0.0035761438150743174
126,2018-06-07 00:00:00+00:00,607.68701171875,616.1439819335938,601.6929931640625,605.18701171875,1880140032,89.1510009765625,1.0,-0.0031904712117678535,-0.0031904712117678535
127,2018-06-08 00:00:00+00:00,605.4429931640625,608.8109741210938,595.593017578125,601.0770263671875,1637779968,35.68902587890625,1.0,-0.006791264967650257,-0.006791264967650257
128,2018-06-09 00:00:00+00:00,600.905029296875,608.5830078125,597.56201171875,597.56201171875,1519309952,37.97198486328125,1.0,-0.005847860580667441,-0.005847860580667441
129,2018-06-10 00:00:00+00:00,594.344970703125,594.344970703125,511.8890075683594,526.47900390625,2234880000,-51.166015625,-1.0,-0.11895503130804119,-0.11895503130804119
130,2018-06-11 00:00:00+00:00,524.8569946289062,536.8579711914062,515.2689819335938,533.2839965820312,1982119936,-46.759033203125,-1.0,0.012925477797388174,-0.012925477797388174
131,2018-06-12 00:00:00+00:00,532.7100219726562,538.9550170898438,491.2349853515625,496.8429870605469,1932760064,-94.96499633789062,-1.0,-0.06833321411301518,0.06833321411301518
132,2018-06-13 00:00:00+00:00,498.01800537109375,501.9049987792969,459.0039978027344,477.4939880371094,2080130048,-140.83499145507812,-1.0,-0.03894389078109206,0.03894389078109206
133,2018-06-14 00:00:00+00:00,478.3810119628906,523.5449829101562,467.4660034179688,519.7420043945312,2458650112,-73.24298095703125,-1.0,0.08847863515747245,-0.08847863515747245
134,2018-06-15 00:00:00+00:00,520.47998046875,521.3049926757812,487.468994140625,491.0039978027344,1808269952,-118.29898071289062,-1.0,-0.05529283057519074,0.05529283057519074
135,2018-06-16 00:00:00+00:00,490.41400146484375,503.2229919433594,488.85101318359375,499.6419982910156,1314109952,-107.48202514648438,-1.0,0.017592525777665236,-0.017592525777665236
136,2018-06-17 00:00:00+00:00,499.4599914550781,507.6409912109375,498.6480102539063,500.447998046875,1264870016,-104.739013671875,-1.0,0.001613154535880179,-0.001613154535880179
137,2018-06-18 00:00:00+00:00,499.3829956054688,521.7960205078125,494.0660095214844,518.8909912109375,1513869952,-82.18603515625,-1.0,0.036852966214353744,-0.036852966214353744
138,2018-06-19 00:00:00+00:00,519.0230102539062,542.35302734375,516.31201171875,537.9569702148438,1726569984,-59.60504150390625,-1.0,0.03674370788248216,-0.03674370788248216
139,2018-06-20 00:00:00+00:00,538.5059814453125,541.0150146484375,519.3690185546875,536.2680053710938,1596290048,9.78900146484375,1.0,-0.003139590965938188,0.003139590965938188
140,2018-06-21 00:00:00+00:00,536.447021484375,543.7169799804688,524.2589721679688,527.3670043945312,1462070016,-5.9169921875,-1.0,-0.01659804591624492,-0.01659804591624492
141,2018-06-22 00:00:00+00:00,527.1939697265625,527.1939697265625,456.87701416015625,465.8169860839844,2226030080,-31.0260009765625,-1.0,-0.11671192508756267,0.11671192508756267
142,2018-06-23 00:00:00+00:00,466.2739868164063,479.1289978027344,462.39300537109375,474.5199890136719,1651379968,-2.9739990234375,-1.0,0.018683309517868008,-0.018683309517868008
143,2018-06-24 00:00:00+00:00,474.76800537109375,475.3590087890625,426.468994140625,457.6719970703125,2490579968,-62.07000732421875,-1.0,-0.035505336621075356,0.035505336621075356
144,2018-06-25 00:00:00+00:00,455.9360046386719,470.343994140625,448.89599609375,460.30999755859375,4007950080,-30.694000244140625,-1.0,0.0057639543279199845,-0.0057639543279199845
145,2018-06-26 00:00:00+00:00,460.7330017089844,461.2130126953125,432.7720031738281,432.7720031738281,1356560000,-66.8699951171875,-1.0,-0.05982488872894898,0.05982488872894898
146,2018-06-27 00:00:00+00:00,432.2439880371094,444.2430114746094,424.8389892578125,442.364990234375,1368940032,-58.0830078125,-1.0,0.022166376267860777,-0.022166376267860777
147,2018-06-28 00:00:00+00:00,442.2900085449219,443.6180114746094,419.6830139160156,422.364990234375,1360790016,-96.5260009765625,-1.0,-0.045211534460273484,0.045211534460273484
148,2018-06-29 00:00:00+00:00,422.5870056152344,441.7929992675781,407.9469909667969,436.0090026855469,1564499968,-101.94796752929688,-1.0,0.03230384327924685,-0.03230384327924685
149,2018-06-30 00:00:00+00:00,436.2090148925781,458.7969970703125,436.2090148925781,455.1799926757813,1475939968,-81.08801269531244,-1.0,0.04396925263504414,-0.04396925263504414
150,2018-07-01 00:00:00+00:00,455.2420043945313,457.1390075683594,446.385009765625,453.9179992675781,1511730048,-73.44900512695312,-1.0,-0.002772515111625462,0.002772515111625462
151,2018-07-02 00:00:00+00:00,453.8240051269531,479.1300048828125,447.1109924316406,475.3469848632813,1625789952,9.529998779296932,1.0,0.04720893560132011,-0.04720893560132011
152,2018-07-03 00:00:00+00:00,475.385986328125,483.85400390625,462.5820007324219,464.1950073242188,1683939968,-10.324981689453068,-1.0,-0.023460709532574398,-0.023460709532574398
153,2018-07-04 00:00:00+00:00,464.1510009765625,481.4360046386719,455.18499755859375,467.3179931640625,1549769984,9.64599609375,1.0,0.006727745431485133,-0.006727745431485133
154,2018-07-05 00:00:00+00:00,467.2869873046875,483.2250061035156,464.6289978027344,474.4119873046875,1828610048,14.10198974609375,1.0,0.015180228975550047,0.015180228975550047
155,2018-07-06 00:00:00+00:00,474.3569946289063,479.6520080566406,457.614990234375,474.0119934082031,1627609984,41.239990234375,1.0,-0.0008431361499883216,-0.0008431361499883216
156,2018-07-07 00:00:00+00:00,474.0570068359375,491.6600036621094,466.83599853515625,491.6600036621094,1358360064,49.295013427734375,1.0,0.037231147100340145,0.037231147100340145
157,2018-07-08 00:00:00+00:00,492.0679931640625,503.1990051269531,488.4169921875,489.1189880371094,1344560000,66.75399780273438,1.0,-0.005168237412181864,-0.005168237412181864
158,2018-07-09 00:00:00+00:00,488.87799072265625,490.85198974609375,475.1749877929688,476.6820068359375,1533799936,40.673004150390625,1.0,-0.025427312178337047,-0.025427312178337047
159,2018-07-10 00:00:00+00:00,476.1619873046875,478.3179931640625,433.9599914550781,434.4240112304688,1789069952,-20.7559814453125,-1.0,-0.08865028467502634,-0.08865028467502634
160,2018-07-11 00:00:00+00:00,434.5150146484375,447.3160095214844,429.5069885253906,446.51800537109375,1422470016,-7.399993896484375,-1.0,0.027839147533235353,-0.027839147533235353
